x,y,shot_statsbomb_xg,body_part_name,outcome_name,distance,angle
103.0,22.1,0.016373863,Right Foot,Off T,116.6034544942816,0.052710431180671875
106.9,52.8,0.09066692,Left Foot,Off T,95.063439870436,0.05445878099545411
97.3,55.9,0.015267702,Right Foot,Off T,86.20428991645369,0.06317084870252287
95.3,41.2,0.04549022,Left Foot,Off T,96.46372167815214,0.06199804470856943
112.7,44.4,0.089097686,Head,Off T,105.11993911718176,0.05009863914736774
111.9,44.2,0.083537444,Head,Off T,104.71035096875572,0.050624502100003514
115.9,33.9,0.1521444,Head,Off T,115.0032503888477,0.047665596247065366
95.2,32.4,0.036086563,Left Foot,Saved,103.72295599335762,0.05960624354690499
110.1,43.1,0.3463066,Right Foot,Blocked,104.28520316900189,0.0517772495755194
89.8,40.6,0.025199624,Right Foot,Off T,93.90622769550484,0.06591335901167719
109.5,54.4,0.12810293,Left Foot,Saved,95.8174597868259,0.052331484098128996
104.2,49.3,0.10179729,Left Foot,Blocked,95.72826959681242,0.05649668733042317
94.0,55.3,0.02161511,Left Foot,Off T,84.49216295018137,0.06636817809509146
110.3,50.1,0.057950504,Right Foot,Saved,99.37816460369955,0.05183303253276851
102.3,31.3,0.052492436,Left Foot,Post,108.58848741924717,0.05507080823106768
99.9,28.8,0.048669264,Right Foot,Saved Off Target,109.29911985007017,0.05588656051302879
106.2,33.3,0.070784174,Left Foot,Wayward,109.29072055760271,0.0531424827106079
107.1,48.9,0.41267076,Right Foot,Off T,97.99675300743387,0.05421727788459005
100.9,30.2,0.05172727,Right Foot,Off T,108.69396303383182,0.0556443051831932
94.2,40.3,0.06679972,Left Foot,Saved,96.57484972807362,0.06256024568505683
108.0,40.0,0.7835,Right Foot,Goal,105.2157573750244,0.052912681721580576
112.5,35.2,0.077347964,Head,Off T,111.78866489944319,0.049684351871845264
98.6,21.5,0.009594058,Right Foot,Off T,114.78751500054351,0.054722503397428936
101.1,39.0,0.13354984,Left Foot,Saved,101.66549857252458,0.05737665198668387
108.8,29.4,0.15459204,Left Foot,Saved to Post,113.9679762038442,0.05106742858840621
103.5,48.0,0.3204304,Right Foot,Off T,96.22653272356851,0.05693940969123723
105.6,38.8,0.1286825,Left Foot,Off T,104.60173803527358,0.054336747688005727
105.1,28.1,0.036768384,Right Foot,Blocked,112.81845416420134,0.052858992616805385
89.1,46.2,0.030897133,Left Foot,Off T,88.82991388040405,0.06847111939018131
114.2,47.5,0.15227662,Left Foot,Off T,103.98298707000103,0.04910363695406417
98.8,30.7,0.03962588,Left Foot,Saved,107.10756089091004,0.05698482995250964
110.2,52.9,0.12261136,Right Foot,Post,97.35656937259036,0.051847511570350925
94.9,26.2,0.024586549,Left Foot,Off T,108.85723494559285,0.05794342122153995
116.2,31.2,0.17527242,Left Foot,Saved,117.23400359963829,0.0473060006101621
88.7,20.6,0.10752832,Right Foot,Goal,110.83898952985814,0.05922131320434354
112.9,49.9,0.027858607,Head,Saved,101.38100216509994,0.04994833000175517
102.9,27.1,0.03746189,Right Foot,Blocked,112.3819718638181,0.0538485894875709
114.4,43.4,0.20700896,Head,Saved,107.021622114412,0.048973105152432146
105.7,29.0,0.04496801,Left Foot,Blocked,112.43790108322017,0.05269691305759108
101.4,54.4,0.049011447,Left Foot,Off T,90.08433604128967,0.05920059510191217
86.8,36.9,0.018691551,Right Foot,Off T,95.53946619067953,0.06664088384329697
94.3,43.8,0.037845716,Right Foot,Blocked,93.76550325146238,0.06345394975621255
114.1,49.3,0.049725365,Head,Wayward,102.66354562355617,0.049124796339058543
109.5,22.6,0.014155507,Right Foot,Off T,119.85151480060651,0.049639941920290004
99.0,39.6,0.076766945,Left Foot,Blocked,99.92695131945136,0.05894967256628949
93.1,45.2,0.059487686,Left Foot,Blocked,91.92863318901243,0.06480246434847202
109.6,44.0,0.05838845,Head,Saved,103.28409170825873,0.05216861175688664
92.6,42.9,0.03224117,Right Foot,Blocked,93.52568417285168,0.06453062527287483
103.0,35.9,0.08964235,Right Foot,Off T,105.28421344152217,0.055546760928980865
98.3,57.5,0.01871808,Left Foot,Off T,85.70238969830422,0.06232112325785834
101.4,51.7,0.04672806,Right Foot,Blocked,92.06909144767315,0.059004688043215604
88.0,43.0,0.026620906,Right Foot,Blocked,90.91620097650363,0.06819455382907502
101.9,21.7,0.022515863,Right Foot,Off T,116.34735751189196,0.05315843579393596
94.0,50.6,0.024988044,Left Foot,Blocked,88.14304056475474,0.06540696988465697
91.0,47.3,0.027199345,Right Foot,Off T,89.00048089757718,0.06719570698727556
110.5,29.0,0.15781964,Left Foot,Blocked,115.32261530159641,0.05009537975754697
97.8,35.3,0.06508526,Right Foot,Saved,102.7343642604557,0.05875089707294053
113.7,39.9,0.22057752,Head,Goal,109.07764023850167,0.04929574033959846
94.2,30.2,0.01624422,Right Foot,Off T,105.06498750773257,0.05955043638966847
109.6,32.5,0.030817557,Head,Blocked,112.01720225036867,0.05105473382023614
98.1,41.6,0.036864728,Right Foot,Blocked,97.78442411754543,0.06003085302288225
111.8,52.7,0.08293867,Right Foot,Saved,98.65834784750858,0.05063900310686178
94.4,34.8,0.033650175,Left Foot,Blocked,101.26948010136124,0.060817037434892654
112.7,39.0,0.21967192,Head,Saved,109.06805948580913,0.04985746635283534
108.2,40.5,0.7835,Left Foot,Saved,104.966573727068,0.05283238001403619
118.2,42.8,0.83608377,Head,Goal,110.12888631054072,0.04661129427236054
106.5,40.3,0.20238984,Left Foot,Off T,104.01766965280467,0.05393513786018327
99.3,31.2,0.04837009,Right Foot,Blocked,106.96901233534878,0.05681319306625955
107.6,34.4,0.055896245,Right Foot,Goal,109.28496511414549,0.05247500881692989
117.9,43.5,0.2988362,Head,Saved,109.42462062991126,0.046785528079676585
102.3,47.8,0.057187174,Right Foot,Off T,95.58561398034747,0.057864916211913954
105.6,58.1,0.018202478,Left Foot,Off T,90.44165854295242,0.05542828535553571
105.3,33.0,0.054206222,Right Foot,Wayward,108.98444659675067,0.05362592410589959
94.9,35.0,0.037506588,Left Foot,Off T,101.37286421917851,0.060551072622669136
94.3,25.6,0.023462815,Right Foot,Blocked,109.07286371962552,0.05808315035881935
113.8,39.9,0.5974063,Right Foot,Goal,109.14554319806192,0.04923445267237449
88.9,33.2,0.018460058,Right Foot,Saved,99.79387556358355,0.06379957597289165
107.3,31.1,0.08993374,Left Foot,Saved,111.70666766133525,0.05215873400665465
101.4,55.1,0.030860003,Right Foot,Off T,89.57587621675829,0.0592367084854362
100.0,40.4,0.04318942,Left Foot,Saved,99.88531223358117,0.058413071990585666
115.2,31.6,0.048609655,Right Foot,Off T,116.27919676365158,0.047869390254387315
105.2,27.1,0.07771912,Right Foot,Off T,113.69213517213934,0.05261568675606265
96.0,39.3,0.071193315,Left Foot,Off T,98.42096118205716,0.060991796694468296
103.5,51.4,0.038734686,Left Foot,Blocked,93.70968786630334,0.057207778561903594
99.1,41.6,0.082155265,Right Foot,Saved,98.38533224012613,0.05930050399842542
97.2,55.6,0.02903015,Left Foot,Off T,86.36093792913555,0.06323588070800101
101.6,30.6,0.04978775,Left Foot,Blocked,108.76085509042305,0.05532889473317847
99.2,39.8,0.049855277,Right Foot,Blocked,99.8851920957256,0.05885250074577154
101.8,43.3,0.06688733,Left Foot,Saved,98.71306701749268,0.05763328655255016
112.3,28.1,0.080978274,Left Foot,Goal,117.14170734627355,0.04903198126876051
103.5,47.9,0.06897262,Left Foot,Off T,96.30137901400997,0.0569297887482221
98.5,40.7,0.04477437,Left Foot,Blocked,98.74530672391472,0.059543550471041366
101.7,42.7,0.08644311,Left Foot,Blocked,99.11736275749068,0.05761065882785469
111.1,49.2,0.34449932,Left Foot,Saved,100.57988665732329,0.051252731905080604
110.5,39.9,0.06895016,Head,Saved,106.9313592918373,0.051293390880206596
94.4,33.1,0.032587416,Right Foot,Off T,102.70383439774778,0.06030904551264845
106.8,34.7,0.110251695,Right Foot,Off T,108.55353333724332,0.05299797707416453
107.3,48.4,0.09141455,Right Foot,Off T,98.49735834021133,0.0540445489743326
111.5,31.7,0.2860311,Left Foot,Goal,113.83266490774956,0.04989150865471654
106.8,52.1,0.053696465,Left Foot,Blocked,95.48921195611577,0.054535575303459954
93.8,41.4,0.031419158,Left Foot,Blocked,95.4416030879616,0.06317119367100237
112.2,36.1,0.059971746,Head,Off T,110.91105265031074,0.049938484328065004
92.0,37.9,0.050268207,Left Foot,Blocked,97.36470407699086,0.06339906442049398
111.6,32.6,0.11818707,Head,Goal,113.19948586455682,0.04993748199189537
99.1,55.2,0.02989931,Right Foot,Blocked,87.93266514782775,0.061375194335266274
98.2,55.5,0.024233807,Left Foot,Blocked,87.1044292788834,0.062258141633496494
103.6,46.0,0.026385948,Head,Off T,97.79735988256533,0.056654217276091906
112.5,32.7,0.043142196,Head,Blocked,113.69677040268118,0.04944532375640933
104.2,23.5,0.03223021,Right Foot,Saved,116.09333141916464,0.05241526031084267
98.4,21.4,0.011349107,Right Foot,Saved,114.7708482150411,0.054793843201167175
111.2,40.7,0.12975436,Left Foot,Blocked,106.80103744814467,0.05090592078979266
98.5,23.9,0.01912897,Left Foot,Saved,112.68254345727203,0.0554032114858591
103.5,47.7,0.11268436,Left Foot,Saved,96.45120839056399,0.0569102695871751
118.3,27.8,0.010014265,Left Foot,Saved,121.18205147628092,0.045968010533548875
113.3,24.4,0.015683703,Left Foot,Saved,120.67398062548529,0.048062549698720085
102.6,43.8,0.11183241,Left Foot,Saved,98.8326039321033,0.05712009254575013
114.3,32.9,0.05205782,Head,Saved,114.70631891922956,0.048468176296902414
109.1,31.8,0.08884963,Left Foot,Blocked,112.25486002841927,0.05124492980525256
108.2,40.2,0.099288896,Left Foot,Off T,105.19397131014685,0.05280249611206406
110.7,36.5,0.09788224,Head,Off T,109.63088798326865,0.05086759549418406
96.6,52.5,0.017875105,Right Foot,Off T,88.30862698513663,0.06338304817380286
105.2,27.9,0.037850484,Right Foot,Blocked,113.03938074848075,0.05276711752837022
111.3,39.5,0.07351296,Left Foot,Blocked,107.7614940505188,0.05075838988497946
111.4,38.4,0.08341414,Head,Saved,108.65168015267874,0.050611639025796726
99.3,60.3,0.010816168,Left Foot,Saved,84.38613393206256,0.06140654016232912
109.2,38.6,0.041826356,Head,Saved,107.05966373943083,0.05199959131012634
112.3,30.9,0.094216816,Left Foot,Saved Off Target,114.95816456433182,0.04936244404850787
88.4,32.1,0.029000422,Right Foot,Blocked,100.50869415130217,0.06369145463998528
113.3,42.5,0.19536367,Head,Off T,106.90696703208823,0.04965385546233694
92.3,35.2,0.055833194,Left Foot,Off T,99.80986724768248,0.06231344144317943
107.4,45.6,0.092869855,Right Foot,Off T,100.61842574797124,0.05381266690721046
105.2,39.5,0.2808055,Right Foot,Saved,103.80626956017637,0.05469739132785629
99.3,47.7,0.09009651,Left Foot,Blocked,93.72416764100922,0.060267439411959875
101.1,21.8,0.016432509,Left Foot,Off T,115.8365814412701,0.05357339006824126
94.8,26.0,0.030152528,Left Foot,Saved,108.97898696537787,0.057937162463968156
101.2,54.5,0.018008176,Right Foot,Blocked,89.87447691085607,0.0593867422372023
106.1,44.8,0.17742667,Left Foot,Goal,100.34596952543735,0.054685726625634284
108.9,30.1,0.12802587,Left Foot,Off T,113.47329024929171,0.05111602332085801
100.1,41.4,0.08561085,Left Foot,Off T,99.15116539910159,0.058537438105487186
112.9,27.3,0.043615576,Right Foot,Saved,118.14138817535539,0.04862518104357328
99.6,38.7,0.05682641,Left Foot,Blocked,101.00739378877172,0.05834085352661188
112.6,40.5,0.73031336,Left Foot,Goal,107.89111918967195,0.0500085939216422
116.2,35.7,0.27041194,Head,Wayward,113.86334616548031,0.04760926064007892
112.0,45.3,0.12703572,Head,Off T,103.98637218405112,0.050587882145306975
110.4,23.8,0.043584865,Left Foot,Off T,119.40932794384199,0.049392894881215656
107.6,44.4,0.06563735,Head,Saved,101.64252850062319,0.05358330854481353
108.3,43.1,0.112418555,Head,Off T,103.07792974250114,0.05299648768460272
98.8,39.6,0.15608229,Left Foot,Off T,99.80831428292936,0.059089759356286915
114.1,40.3,0.29242352,Head,Goal,109.05688240546765,0.04906863014475471
105.5,41.7,0.14952034,Left Foot,Blocked,102.30247113339931,0.054780010830196194
105.3,55.3,0.05393249,Left Foot,Blocked,92.16669463531824,0.05578301062353602
108.4,29.3,0.073563784,Right Foot,Blocked,113.80543747993767,0.05126972736045527
104.8,28.2,0.06810596,Left Foot,Goal,112.56313606150105,0.0530411893899838
96.0,37.3,0.04825952,Right Foot,Saved,100.06740528263937,0.0604620726332735
107.4,50.0,0.25552386,Right Foot,Goal,97.40999743352836,0.05402475527186958
109.6,44.5,0.04024041,Head,Wayward,102.91673138999313,0.052196456807082
92.5,39.2,0.033267852,Left Foot,Off T,96.54380145819823,0.06346213718680065
93.6,40.0,0.0370884,Right Foot,Blocked,96.48587254100985,0.06291084357230776
113.4,32.8,0.07768235,Right Foot,Goal,114.19907004875303,0.04895551454850225
113.0,39.8,0.08561921,Head,Off T,108.67748432863176,0.04972113873524502
100.5,39.7,0.034326866,Left Foot,Blocked,100.7452013745568,0.05792490879048581
91.9,33.3,0.026078822,Right Foot,Blocked,101.2220707158276,0.06194296311778997
100.7,30.0,0.030130971,Right Foot,Blocked,108.7468693802263,0.05571377887073318
105.9,37.8,0.2651946,Right Foot,Off T,105.5678814791696,0.05400315798071284
106.3,44.2,0.048769183,Head,Off T,100.92833893411701,0.05448732038165886
113.3,42.5,0.37712702,Right Foot,Saved,106.90696703208823,0.04965385546233694
106.4,27.0,0.06899321,Left Foot,Off T,114.46933039028403,0.05195996874671703
99.6,39.7,0.07683218,Right Foot,Saved,100.20425939050695,0.058551410944978025
98.3,56.3,0.04494989,Left Foot,Off T,86.58140447001308,0.062232445813672155
113.8,32.5,0.4286973,Right Foot,Saved,114.68648394645291,0.04870724574099964
115.6,44.2,0.5143056,Head,Goal,107.29642864513245,0.04821461293607835
114.0,51.5,0.0907733,Right Foot,Off T,101.08751456040454,0.04909386343238849
103.4,29.9,0.07414111,Left Foot,Blocked,110.36665076009147,0.054151840880897424
108.2,40.1,0.7835,Left Foot,Saved,105.26985133455828,0.05279240170421606
115.3,32.7,0.11593364,Right Foot,Blocked,115.51060384224472,0.04790550930213219
117.3,38.6,0.43860507,Left Foot,Goal,112.48968663837589,0.04710301699743779
112.2,45.3,0.12002992,Head,Saved,104.12560492021163,0.05045274693585391
117.1,35.7,0.5839777,Left Foot,Goal,114.47027387055557,0.04710597918633037
106.6,28.2,0.06148336,Left Foot,Blocked,113.61427551148668,0.05206504191157593
95.0,43.0,0.06724297,Left Foot,Goal,94.82360254704523,0.06269701028672087
104.0,44.3,0.028735718,Left Foot,Blocked,99.34850577638298,0.056158722294783074
110.2,33.2,0.07695855,Left Foot,Blocked,111.84869959011594,0.05079961479597047
99.5,28.9,0.027737176,Left Foot,Off T,108.99557605701251,0.05613647890897911
91.1,32.9,0.026329285,Right Foot,Goal,101.15573933297111,0.062309540973438174
101.1,42.8,0.050553743,Right Foot,Blocked,98.66465223168832,0.05806504656628599
87.9,44.5,0.016389068,Right Foot,Off T,89.59546640316128,0.06885321929669079
107.1,57.2,0.041122954,Right Foot,Saved,92.15201354284126,0.05416536615378819
99.3,55.1,0.028305097,Left Foot,Saved,88.1415883678074,0.06117883743693943
99.4,33.0,0.037069704,Left Foot,Goal,105.5360961946196,0.05718434995491219
108.0,34.2,0.11486765,Right Foot,Off T,109.69045354997854,0.052209513318322846
104.1,43.0,0.10047175,Right Foot,Saved,100.40674080956914,0.05592428453957887
94.5,39.3,0.02686927,Left Foot,Blocked,97.5700548324126,0.062059035780633834
117.7,32.0,0.17537762,Left Foot,Post,117.6190528783496,0.04657415282973447
95.5,40.7,0.045417245,Left Foot,Goal,96.98760539367905,0.06171898530952492
113.3,41.0,0.24260828,Right Foot,Post,107.99930370145911,0.04959513294595682
104.6,53.3,0.056286238,Left Foot,Blocked,93.09185571251655,0.056367021999912684
108.0,40.0,0.7835,Right Foot,Goal,105.2157573750244,0.052912681721580576
88.0,36.0,0.02805511,Left Foot,Blocked,96.91622980698331,0.0654630408313025
114.2,36.4,0.1422084,Head,Goal,112.00523023502072,0.04879326775020758
119.3,42.5,0.8665923,Other,Off T,111.12506287962225,0.04595726999185983
108.1,39.9,0.054010592,Head,Off T,105.35674444476727,0.052837096013901796
108.7,13.9,0.029017191,Left Foot,Off T,126.58487903379297,0.048471417650662166
117.1,33.5,0.17957594,Head,Wayward,116.09997243755056,0.04698670772776802
104.4,57.7,0.03496348,Right Foot,Saved,89.84741287315957,0.05652575433909295
103.9,25.3,0.04132724,Right Foot,Off T,114.43280823260434,0.052941767817037
94.6,47.5,0.031428445,Left Foot,Goal,90.96512298677993,0.06415146454205715
100.9,30.7,0.096754916,Left Foot,Post,108.28124306637784,0.05575735544725604
105.8,29.7,0.12135693,Left Foot,Goal,111.93118242920514,0.05276645610903352
112.2,45.8,0.172511,Left Foot,Off T,103.76748816464627,0.050461965998158095
111.7,36.1,0.38125086,Right Foot,Wayward,110.58468067503745,0.05023351754625985
103.1,29.0,0.072197124,Left Foot,Off T,110.93076038682868,0.05413734462976113
100.3,52.0,0.02507951,Left Foot,Saved,91.11097409203789,0.059987207249108804
107.4,53.5,0.06314573,Right Foot,Saved to Post,94.92606386024863,0.054048632659443464
118.8,47.6,0.10368549,Left Foot,Goal,107.26089501770905,0.046085592632927275
112.6,37.0,0.094237916,Head,Wayward,110.49544606000738,0.04977580627229588
107.8,40.0,0.7835,Right Foot,Goal,105.08596290656521,0.05304338382087399
114.4,32.3,0.07121298,Head,Wayward,115.22741687636672,0.04836137668465561
117.8,44.2,0.2115384,Head,Goal,108.86459295840865,0.046836068351160755
108.7,50.6,0.14262015,Right Foot,Off T,97.89219376436509,0.053036454633503975
107.6,40.8,0.7835,Left Foot,Goal,104.34789696012086,0.05325894963739462
93.3,51.9,0.017940493,Left Foot,Blocked,86.68828986662501,0.06635507160548179
101.2,34.4,0.091919795,Right Foot,Saved,105.42547889386132,0.05638412706872283
99.5,45.1,0.049781468,Left Foot,Blocked,95.86884582595121,0.059669925328357125
113.7,32.7,0.14847913,Right Foot,Saved,114.46926050254714,0.04878059921007457
99.0,39.9,0.06955153,Right Foot,Blocked,99.68573418498758,0.059014513874466365
113.8,37.3,0.5343967,Right Foot,Saved,111.06768026748377,0.04908672388990331
113.3,37.0,0.36322647,Left Foot,Goal,110.95877432632356,0.04936120380165189
104.1,30.3,0.10617723,Right Foot,Saved,110.4472887851938,0.05383327161089913
112.6,50.4,0.2974366,Right Foot,Goal,100.81866692235123,0.05014722522138762
98.7,24.9,0.027093582,Left Foot,Blocked,111.9362836617332,0.055560633273218876
100.1,23.4,0.030174686,Left Foot,Blocked,113.94978543200509,0.05446027259664569
113.2,43.5,0.46608183,Other,Goal,106.11494522450643,0.04974825975675499
109.0,38.0,0.29380873,Left Foot,Goal,107.38731582454233,0.05206322867704864
116.9,49.8,0.11129596,Right Foot,Saved,104.37460227469133,0.04719221020012044
94.5,44.2,0.045836944,Left Foot,Saved,93.55781955560957,0.06340197564095451
104.5,28.1,0.08974491,Left Foot,Goal,112.47148794250035,0.053185359697902494
98.0,57.3,0.013283472,Left Foot,Saved,85.64371313762616,0.06260566247152996
101.6,49.3,0.10287425,Right Foot,Goal,93.99496582264392,0.058598002351772586
97.2,24.7,0.045369234,Left Foot,Blocked,111.32358959358076,0.05629116278333598
101.7,46.4,0.058957785,Right Foot,Off T,96.2596571778645,0.058161888163425296
102.1,46.7,0.10171633,Left Foot,Saved,96.28937428397798,0.05788962586883108
97.8,31.6,0.04333997,Left Foot,Blocked,105.80557452232846,0.057807223008886334
108.6,35.7,0.23352109,Left Foot,Goal,108.90001652892437,0.05204526683012203
104.7,36.6,0.05765207,Left Foot,Blocked,105.76276093219201,0.05458839260933063
105.0,31.7,0.069486305,Left Foot,Blocked,109.8462816849073,0.05357567877640269
112.2,54.8,0.039226905,Left Foot,Off T,97.5350788178284,0.050197720100355565
104.3,42.4,0.036171906,Head,Off T,100.99549296874588,0.05570446744199467
98.4,51.0,0.04054099,Left Foot,Blocked,90.61670706884024,0.06153243426382689
114.4,47.1,0.06310264,Head,Blocked,104.40535235321991,0.04897559302355695
106.2,51.2,0.0970181,Left Foot,Blocked,95.7131735969506,0.05499882424606695
95.1,43.5,0.0359955,Left Foot,Off T,94.47668283761872,0.06274873828970026
116.7,36.5,0.87173116,Right Foot,Goal,113.61078998052959,0.04736792765581243
104.9,32.2,0.09473692,Right Foot,Goal,109.38508856329551,0.053722691439538825
100.1,33.4,0.090386756,Left Foot,Saved,105.60565136393032,0.05684711730701165
115.0,50.7,0.14346547,Right Foot,Post,102.3650604454469,0.04843469765941817
110.4,32.7,0.4491981,Left Foot,Off T,112.3629725487894,0.0506254253522356
111.2,40.1,0.40994686,Right Foot,Goal,107.24729180729928,0.050864705100816185
104.9,31.3,0.10391681,Left Foot,Saved,110.10879892179372,0.0535618026983517
117.6,40.0,0.9197092,Right Foot,Saved Off Target,111.68994404152954,0.04695914169821226
112.9,29.3,0.14785951,Left Foot,Saved,116.57867558005624,0.04886102999586527
94.2,37.7,0.03899057,Left Foot,Saved,98.73146205744145,0.061807828479464984
104.4,27.3,0.029353863,Right Foot,Wayward,113.06881798267815,0.05308260555239632
105.3,27.3,0.03842667,Left Foot,Off T,113.5865291308789,0.05260021570354354
112.7,47.6,0.27028278,Right Foot,Blocked,102.84260595686985,0.050129101142118944
112.1,49.8,0.040686663,Head,Blocked,100.87414733220797,0.05052319554910416
103.2,36.5,0.06765859,Left Foot,Blocked,104.92655335995747,0.05552758880389812
96.2,38.6,0.03666588,Left Foot,Blocked,99.10969478310385,0.06066840812761684
115.6,31.0,0.10211778,Left Foot,Off T,116.99522896255215,0.04760600835354548
101.0,40.9,0.06497119,Right Foot,Saved,100.09698097345394,0.05780196444952032
112.7,43.7,0.27344212,Right Foot,Saved,105.62448390406459,0.0500800690233627
86.8,43.9,0.027688935,Right Foot,Off T,89.51753794648286,0.06951934284581798
110.3,25.3,0.061523218,Right Foot,Saved,118.14440147548254,0.0496700292634167
98.3,40.6,0.071120165,Left Foot,Off T,98.7066846773814,0.059665076957747705
102.7,32.8,0.04763609,Left Foot,Saved,107.6005650542784,0.05513924274219478
113.4,41.8,0.22927417,Head,Goal,107.48408068174562,0.0495652803460864
95.9,52.1,0.029678088,Left Foot,Blocked,88.1665900440751,0.06396302524260558
113.3,44.3,0.18661515,Right Foot,Saved,105.60937269011686,0.049701118698011686
117.3,42.4,0.75549823,Left Foot,Goal,109.77126035534073,0.04715811964495542
106.8,48.3,0.12011827,Left Foot,Saved,98.22764173082851,0.05441732659580527
100.8,45.6,0.07564912,Right Foot,Blocked,96.29880373088754,0.05874488546485082
